AA, -70, 13:22:12, DD, 61,    -63, 13:22:12, 
AA, -71, 13:22:12, GG, 61,    -61, 13:22:11, 
AA, -71, 13:22:12, CC, 62,    -47, 13:22:11, 
AA, -70, 13:22:12, BB, 68,    -83, 13:22:13, 
AA, -70, 13:22:15, EE, 63,    -71, 13:22:16, 
AA, -71, 13:22:17, HH, 58,    -64, 13:22:18, 
AA, -71, 13:22:20, CC, 63,    -42, 13:22:20, 
AA, -70, 13:22:20, GG, 62,    -63, 13:22:20, 
AA, -70, 13:22:20, FF, 56,    -68, 13:22:21, 
AA, -71, 13:22:21, DD, 62,    -62, 13:22:22, 
AA, -71, 13:22:21, BB, 69,    -77, 13:22:21, 
AA, -70, 13:22:26, HH, 59,    -65, 13:22:28, 
AA, -70, 13:22:28, EE, 64,    -75, 13:22:29, 
AA, -70, 13:22:29, CC, 64,    -47, 13:22:29, 
AA, -70, 13:22:29, GG, 63,    -63, 13:22:29, 
AA, -71, 13:22:29, FF, 57,    -67, 13:22:30, 
AA, -71, 13:22:30, DD, 63,    -63, 13:22:31, 
AA, -71, 13:22:30, BB, 70,    -77, 13:22:29, 
AA, -70, 13:22:35, HH, 60,    -64, 13:22:37, 
AA, -70, 13:22:37, EE, 65,    -73, 13:22:38, 
AA, -70, 13:22:38, CC, 65,    -43, 13:22:37, 
AA, -70, 13:22:38, GG, 64,    -63, 13:22:37, 
AA, -69, 13:22:39, DD, 64,    -64, 13:22:40, 
AA, -70, 13:22:40, FF, 58,    -68, 13:22:40, 
AA, -70, 13:22:40, BB, 71,    -78, 13:22:39, 
AA, -69, 13:22:45, HH, 61,    -64, 13:22:47, 
AA, -71, 13:22:46, EE, 66,    -72, 13:22:47, 
AA, -69, 13:22:47, CC, 66,    -42, 13:22:48, 
AA, -70, 13:22:47, GG, 65,    -63, 13:22:47, 
AA, -70, 13:22:48, DD, 65,    -63, 13:22:50, 
AA, -70, 13:22:49, FF, 59,    -68, 13:22:49, 
AA, -70, 13:22:49, BB, 72,    -79, 13:22:48, 
AA, -70, 13:22:55, HH, 62,    -65, 13:22:56, 
AA, -71, 13:22:59, EE, 67,    -73, 13:22:56, 
AA, -71, 13:22:59, DD, 66,    -64, 13:22:59, 
AA, -70, 13:22:59, FF, 60,    -67, 13:22:59, 
AA, -70, 13:22:59, GG, 66,    -62, 13:22:59, 
AA, -70, 13:22:59, CC, 67,    -41, 13:23:00, 
AA, -71, 13:23:07, HH, 63,    -64, 13:23:07, 
AA, -70, 13:23:07, EE, 68,    -73, 13:23:07, 
AA, -70, 13:23:07, DD, 67,    -64, 13:23:09, 
AA, -72, 13:23:08, FF, 61,    -68, 13:23:08, 
AA, -72, 13:23:08, GG, 67,    -62, 13:23:08, 
AA, -72, 13:23:08, CC, 68,    -43, 13:23:09, 
AA, -71, 13:23:10, BB, 73,    -78, 13:23:10, 
AA, -70, 13:23:15, HH, 64,    -65, 13:23:15, 
AA, -70, 13:23:15, EE, 69,    -73, 13:23:15, 
AA, -69, 13:23:17, DD, 68,    -64, 13:23:18, 
AA, -69, 13:23:18, FF, 62,    -68, 13:23:17, 
AA, -69, 13:23:18, GG, 68,    -63, 13:23:17, 
AA, -69, 13:23:18, CC, 69,    -42, 13:23:18, 
AA, -70, 13:23:18, BB, 74,    -75, 13:23:19, 
AA, -70, 13:23:23, HH, 65,    -64, 13:23:23, 
AA, -70, 13:23:23, EE, 70,    -73, 13:23:24, 
AA, -71, 13:23:26, GG, 69,    -64, 13:23:26, 
AA, -70, 13:23:26, DD, 69,    -64, 13:23:27, 
AA, -70, 13:23:27, FF, 63,    -68, 13:23:26, 
AA, -70, 13:23:27, CC, 70,    -42, 13:23:27, 
AA, -70, 13:23:28, BB, 75,    -76, 13:23:28, 
AA, -70, 13:23:31, HH, 66,    -65, 13:23:31, 
